epoch,time(s),train_loss,test_loss,test_error(%)
735,00004,4.004404,5.31538,99.91
736,00005,3.923826,5.31405,99.92
737,00004,4.018563,5.31266,99.91
738,00004,3.975800,5.31408,99.92
739,00004,3.944541,5.30605,99.89
740,00004,4.013657,5.30061,99.87
741,00004,3.971288,5.29439,99.88
742,00004,3.965258,5.29394,99.85
743,00004,3.981863,5.29861,99.87
744,00004,3.852319,5.29889,99.86
745,00005,3.957868,5.29985,99.86
746,00004,3.952395,5.29610,99.84
747,00004,3.989666,5.29128,99.84
748,00005,4.008591,5.29227,99.83
749,00004,3.862190,5.29550,99.86
750,00004,4.057802,5.29693,99.85
751,00005,3.938393,5.29991,99.82
752,00004,3.975769,5.31142,99.87
753,00004,3.953186,5.31124,99.89
754,00004,3.948739,5.31166,99.88
755,00004,4.066795,5.31386,99.86
756,00004,3.948674,5.31134,99.83
757,00004,3.915118,5.31563,99.87
758,00004,3.861025,5.31475,99.89
759,00004,3.913719,5.31616,99.90
760,00004,4.010290,5.32205,99.91
761,00004,3.899593,5.32407,99.92
762,00004,3.874842,5.32983,99.92
763,00004,3.910091,5.33274,99.92
764,00004,4.010167,5.33309,99.92
765,00004,3.945082,5.33325,99.92
766,00004,3.942888,5.33631,99.93
767,00004,3.876361,5.34177,99.93
768,00004,3.984546,5.34589,99.93
769,00004,3.940183,5.34121,99.93
770,00004,4.060012,5.33876,99.92
771,00004,3.902896,5.33526,99.93
772,00004,3.961894,5.33247,99.93
773,00004,4.029733,5.32962,99.93
774,00004,3.972559,5.32700,99.92
775,00004,3.896431,5.31925,99.91
776,00004,3.941989,5.31718,99.91
777,00004,3.984682,5.31076,99.90
778,00005,3.859664,5.31137,99.92
779,00004,3.979577,5.31269,99.91
780,00004,4.015544,5.31177,99.90
781,00004,3.861769,5.31133,99.89
782,00005,4.001318,5.30971,99.89
783,00004,3.904282,5.30972,99.85
784,00004,4.021480,5.30284,99.81
785,00004,4.003923,5.29585,99.74
786,00004,3.922862,5.29669,99.77
787,00004,3.875817,5.29886,99.76
788,00005,3.971850,5.30576,99.79
789,00004,3.913225,5.31003,99.83
790,00004,3.908414,5.31896,99.89
791,00004,3.913839,5.31946,99.91
792,00004,3.949196,5.31866,99.93
793,00004,3.901771,5.32499,99.95
794,00004,3.883413,5.32408,99.95
795,00004,3.945739,5.32878,99.94
796,00004,3.909064,5.33142,99.92
797,00004,3.888000,5.32903,99.94
798,00004,3.903254,5.32580,99.91
799,00004,3.976068,5.31923,99.91
800,00005,3.993967,5.31702,99.90
801,00004,3.909585,5.31929,99.92
802,00004,3.892288,5.32454,99.90
803,00004,3.875041,5.33120,99.92
804,00004,3.870765,5.32982,99.91
805,00004,3.923074,5.33140,99.92
806,00004,3.884489,5.33162,99.92
807,00004,3.915024,5.33081,99.93
808,00005,3.902408,5.32919,99.93
809,00005,3.932268,5.32787,99.93
810,00004,3.880512,5.32807,99.93
811,00004,3.977527,5.32420,99.94
812,00004,4.021314,5.32502,99.94
813,00004,3.960397,5.32217,99.92
814,00004,3.926913,5.31658,99.89
815,00005,3.930092,5.31306,99.85
816,00004,3.975927,5.30628,99.79
817,00004,3.886443,5.29921,99.74
818,00004,3.884329,5.30051,99.78
819,00004,3.919182,5.29498,99.78
820,00004,3.965564,5.29729,99.78
821,00004,3.927553,5.29254,99.77
822,00004,4.032264,5.29455,99.77
823,00004,3.946015,5.29544,99.78
824,00004,3.893257,5.29782,99.79
825,00004,3.860029,5.30028,99.81
826,00004,3.886198,5.30021,99.83
827,00004,3.919201,5.30550,99.87
828,00004,3.870717,5.30640,99.84
829,00004,3.876022,5.31368,99.91
830,00004,3.932487,5.31870,99.90
831,00005,3.915351,5.32015,99.90
832,00004,3.932308,5.32095,99.90
833,00005,3.957869,5.32250,99.89
834,00004,3.929841,5.32074,99.90
835,00005,3.995781,5.32114,99.91
836,00004,3.932612,5.32879,99.92
837,00004,3.867885,5.33185,99.91
838,00004,3.807085,5.32882,99.89
839,00004,3.885772,5.33007,99.89
840,00004,3.864514,5.33040,99.91
841,00004,3.938982,5.32631,99.91
842,00004,3.858575,5.32762,99.93
843,00004,3.904179,5.32219,99.91
844,00004,3.866860,5.31199,99.88
845,00004,3.785768,5.30860,99.85
846,00004,3.807393,5.30496,99.84
847,00004,3.910829,5.30544,99.86
848,00004,3.866370,5.30604,99.87
849,00004,3.906142,5.30784,99.85
850,00004,3.926746,5.31000,99.87
851,00004,3.919334,5.31453,99.87
852,00004,3.927822,5.31282,99.87
853,00004,3.923082,5.30872,99.88
854,00004,3.851890,5.30744,99.85
855,00005,3.877837,5.30398,99.86
856,00004,3.898638,5.30280,99.86
857,00004,3.990912,5.30195,99.86
858,00004,3.835037,5.29445,99.85
859,00004,3.895232,5.30289,99.86
860,00004,3.906975,5.31001,99.86
861,00004,3.945765,5.31324,99.89
862,00004,3.891747,5.31938,99.93
863,00004,3.915449,5.32642,99.95
864,00004,3.886812,5.32494,99.97
865,00004,3.912068,5.32489,99.97
866,00004,3.929878,5.32262,99.97
867,00004,3.874600,5.32590,99.97
868,00004,3.890211,5.32425,99.94
869,00004,3.848123,5.32066,99.91
870,00004,3.953932,5.31800,99.90
871,00004,3.860576,5.31674,99.90
872,00004,3.834815,5.31814,99.90
873,00004,3.874497,5.32033,99.89
874,00004,3.907718,5.31887,99.91
875,00004,3.943608,5.31799,99.91
876,00004,3.842890,5.31570,99.90
877,00004,3.974572,5.31958,99.91
878,00004,3.892332,5.32454,99.91
879,00004,3.908463,5.32806,99.92
880,00005,3.882530,5.32470,99.92
881,00004,3.835061,5.31679,99.87
882,00004,3.852994,5.31540,99.84
883,00004,3.936197,5.31615,99.84
884,00004,3.882934,5.31303,99.83
885,00004,3.858763,5.31497,99.84
886,00004,3.959805,5.31097,99.81
887,00004,3.899302,5.31170,99.80
888,00004,3.853465,5.30984,99.83
889,00005,3.837276,5.30821,99.87
890,00004,3.833999,5.30869,99.86
891,00004,3.920289,5.31126,99.85
892,00004,3.856237,5.31203,99.87
893,00004,3.891804,5.30841,99.88
894,00004,3.942722,5.30378,99.85
895,00004,3.963864,5.30206,99.86
896,00004,3.885101,5.30414,99.87
897,00004,3.921407,5.30986,99.90
898,00004,3.912605,5.30779,99.88
899,00005,3.915265,5.30595,99.86
900,00004,3.885062,5.30726,99.86
901,00004,3.819296,5.30843,99.87
902,00004,3.874390,5.31118,99.87
903,00004,3.806059,5.31070,99.87
904,00005,3.950156,5.30805,99.86
905,00005,3.899638,5.30630,99.85
906,00004,3.893202,5.30906,99.86
907,00005,3.916354,5.31316,99.86
908,00004,3.822225,5.31341,99.85
909,00005,3.846801,5.31885,99.88
910,00005,3.838555,5.32257,99.90
911,00005,3.878052,5.32199,99.86
912,00004,3.865849,5.31538,99.87
913,00004,3.891162,5.31454,99.85
914,00004,3.890393,5.31282,99.86
915,00004,3.901383,5.30551,99.87
916,00004,3.884167,5.29613,99.83
917,00004,3.856052,5.29148,99.77
918,00004,3.878035,5.29393,99.75
919,00004,3.838466,5.30192,99.78
920,00004,3.814391,5.30970,99.84
921,00005,3.854838,5.31606,99.86
922,00004,3.885075,5.32444,99.88
923,00005,3.902199,5.32791,99.87
924,00005,3.931279,5.32542,99.88
925,00004,3.871968,5.32689,99.90
926,00004,3.846889,5.32876,99.94
927,00004,3.857344,5.33197,99.94
928,00004,3.840428,5.34165,99.95
929,00004,3.854131,5.34258,99.96
930,00004,3.888541,5.33854,99.97
931,00005,3.836036,5.33158,99.97
932,00004,3.864514,5.32871,99.97
933,00004,3.894413,5.32947,99.95
934,00004,3.831859,5.32918,99.96
935,00004,3.840705,5.32529,99.98
936,00004,3.857649,5.31868,99.96
937,00004,3.834091,5.31770,99.95
938,00004,3.859979,5.31438,99.93
939,00004,3.950488,5.31276,99.91
940,00004,3.832302,5.31600,99.93
941,00004,3.867301,5.31515,99.91
942,00004,3.828350,5.32175,99.94
943,00004,3.858595,5.32678,99.97
944,00004,3.924760,5.33236,99.98
945,00004,3.888341,5.33728,99.96
946,00004,3.902448,5.33421,99.95
947,00004,3.780484,5.33025,99.97
948,00004,3.774295,5.32721,99.96
949,00004,3.848635,5.32589,99.98
950,00004,3.747713,5.33078,99.98
951,00004,3.838369,5.33321,99.98
952,00004,3.810715,5.33659,99.98
953,00004,3.860032,5.33522,99.98
954,00004,3.869636,5.33604,99.98
955,00004,3.843422,5.33239,99.98
956,00004,3.821289,5.33726,99.98
957,00004,3.783727,5.33783,99.97
958,00004,3.798117,5.33947,99.96
959,00004,3.807222,5.34240,99.97
960,00004,3.765910,5.33382,99.97
961,00004,3.819923,5.33665,99.97
962,00004,3.826953,5.33702,99.93
963,00004,3.788224,5.33653,99.92
964,00005,3.768744,5.33234,99.93
965,00004,3.712519,5.32878,99.93
966,00004,3.891885,5.33060,99.97
967,00005,3.873704,5.33479,99.98
968,00004,3.852384,5.33354,99.98
969,00004,3.831693,5.33771,99.98
970,00004,3.925761,5.33780,99.98
971,00005,3.916372,5.34187,99.97
972,00004,3.800698,5.34266,99.97
973,00004,3.781139,5.33518,99.97
974,00004,3.863883,5.33127,99.97
975,00004,3.817943,5.33477,99.97
976,00004,3.807796,5.33440,99.97
977,00004,3.825299,5.33372,99.97
978,00004,3.823618,5.33423,99.97
979,00004,3.836492,5.33903,99.97
980,00005,3.951411,5.34571,99.97
981,00004,3.853310,5.34305,99.97
982,00004,3.760977,5.33356,99.96
983,00004,3.865771,5.32717,99.96
984,00004,3.889908,5.32264,99.90
985,00005,3.798484,5.31988,99.91
986,00004,3.790968,5.32071,99.91
987,00004,3.736615,5.31898,99.88
988,00004,3.903415,5.32178,99.94
989,00004,3.941217,5.32656,99.92
990,00004,3.840874,5.32502,99.91
991,00004,3.788539,5.32117,99.91
992,00004,3.902218,5.31929,99.93
993,00004,3.932563,5.31240,99.90
994,00005,3.891452,5.30688,99.89
995,00004,3.878561,5.30421,99.87
996,00004,3.914549,5.30468,99.87
997,00004,3.809167,5.30581,99.86
998,00004,3.946626,5.30682,99.85
999,00004,3.701773,5.30868,99.86
1000,00004,3.800219,5.31217,99.93
1001,00004,3.788168,5.30906,99.93
1002,00004,3.880095,5.30472,99.92
1003,00004,3.846840,5.30755,99.92
1004,00004,3.860582,5.31164,99.89
1005,00004,3.827614,5.31840,99.89
1006,00004,3.847338,5.32307,99.89
1007,00004,3.744954,5.32337,99.89
1008,00004,3.902914,5.32279,99.87
1009,00004,3.835770,5.31549,99.85
1010,00004,3.839538,5.31482,99.88
1011,00005,3.827666,5.31831,99.90
1012,00005,3.893288,5.32234,99.90
1013,00004,3.758661,5.32849,99.93
1014,00004,3.735342,5.32908,99.90
1015,00005,3.824430,5.32688,99.91
1016,00004,3.759039,5.32108,99.89
1017,00004,3.786574,5.31735,99.88
1018,00004,3.782985,5.31156,99.84
1019,00004,3.787454,5.31231,99.87
1020,00005,3.773347,5.31043,99.88
1021,00005,3.812439,5.31285,99.88
1022,00004,3.740943,5.31092,99.87
1023,00004,3.818411,5.31770,99.91
1024,00004,3.819425,5.32143,99.89
1025,00004,3.810654,5.31716,99.85
1026,00004,3.759534,5.31508,99.91
1027,00004,3.789359,5.32287,99.94
1028,00004,3.874959,5.32533,99.93
1029,00004,3.856819,5.32790,99.96
1030,00004,3.773662,5.32574,99.96
1031,00004,3.780783,5.32960,99.97
1032,00004,3.767518,5.33120,99.97
1033,00004,3.818272,5.33615,99.97
1034,00004,3.835515,5.33679,99.95
1035,00004,3.790783,5.33605,99.94
1036,00004,3.763238,5.32469,99.95
1037,00004,3.792790,5.32114,99.96
1038,00005,3.771625,5.31490,99.94
1039,00004,3.765139,5.31401,99.93
1040,00004,3.804356,5.31446,99.89
1041,00004,3.749372,5.31828,99.90
1042,00004,3.867563,5.32393,99.89
1043,00005,3.782836,5.32348,99.88
1044,00004,3.782216,5.32167,99.84
1045,00004,3.802839,5.31882,99.78
1046,00004,3.828204,5.31765,99.81
1047,00004,3.774035,5.31224,99.81
1048,00004,3.742292,5.31021,99.83
1049,00004,3.761886,5.31425,99.85
1050,00004,3.866900,5.31917,99.87
1051,00004,3.759367,5.32797,99.91
1052,00005,3.724073,5.32734,99.89
1053,00005,3.858238,5.31985,99.87
1054,00004,3.797980,5.31531,99.84
1055,00004,3.700569,5.31535,99.87
1056,00004,3.828929,5.31398,99.86
1057,00004,3.860606,5.31323,99.91
1058,00004,3.766787,5.31848,99.92
1059,00004,3.814968,5.32173,99.93
1060,00004,3.908435,5.32580,99.93
1061,00004,3.772343,5.32569,99.90
1062,00004,3.783533,5.32653,99.89
1063,00005,3.850982,5.32383,99.87
1064,00004,3.809223,5.31797,99.84
1065,00004,3.826011,5.31369,99.80
1066,00004,3.885630,5.30752,99.74
1067,00004,3.774236,5.30618,99.81
1068,00004,3.829806,5.31123,99.84
1069,00004,3.819875,5.32060,99.87
1070,00004,3.792695,5.32716,99.90
1071,00004,3.849942,5.33041,99.93
1072,00004,3.796592,5.32721,99.94
1073,00004,3.806414,5.32704,99.93
1074,00004,3.872247,5.32916,99.95
1075,00004,3.839000,5.32400,99.93
1076,00004,3.771702,5.31896,99.91
1077,00004,3.747483,5.31788,99.89
1078,00004,3.777367,5.31782,99.87
1079,00004,3.772247,5.31654,99.87
1080,00004,3.725388,5.31809,99.87
1081,00004,3.818530,5.32657,99.90
1082,00004,3.847061,5.33201,99.94
1083,00004,3.807988,5.33362,99.96
1084,00004,3.748030,5.33244,99.95
1085,00004,3.733078,5.32725,99.93
1086,00004,3.759419,5.32478,99.94
1087,00004,3.836064,5.32004,99.93
1088,00004,3.830816,5.32170,99.92
1089,00004,3.834029,5.32243,99.93
1090,00004,3.887285,5.32663,99.96
1091,00004,3.851353,5.32615,99.96
1092,00004,3.777610,5.32955,99.98
1093,00004,3.741166,5.33115,99.98
1094,00005,3.776109,5.33290,99.98
1095,00004,3.773240,5.33384,99.98
1096,00004,3.828468,5.32746,99.95
1097,00004,3.819754,5.31681,99.92
1098,00004,3.803912,5.31513,99.92
1099,00004,3.819758,5.31148,99.89
1100,00004,3.788117,5.31250,99.89
1101,00004,3.833171,5.31352,99.89
1102,00004,3.837417,5.31916,99.91
1103,00004,3.739354,5.32066,99.92
1104,00004,3.807205,5.32511,99.91
1105,00004,3.736572,5.32774,99.93
1106,00005,3.764882,5.33441,99.92
1107,00005,3.769072,5.33531,99.93
1108,00004,3.855389,5.33547,99.94
1109,00005,3.802525,5.33097,99.94
1110,00004,3.769914,5.32816,99.91
1111,00004,3.823110,5.32307,99.92
1112,00004,3.701716,5.31793,99.89
1113,00004,3.871600,5.31001,99.87
1114,00005,3.761698,5.31132,99.90
1115,00004,3.756791,5.31845,99.92
1116,00004,3.830597,5.32810,99.96
1117,00004,3.828397,5.33223,99.95
1118,00005,3.790114,5.33433,99.95
1119,00006,3.734891,5.33304,99.94
1120,00005,3.733491,5.32815,99.94
1121,00005,3.758314,5.31984,99.93
1122,00004,3.779001,5.31089,99.92
1123,00004,3.728275,5.29984,99.83
1124,00004,3.775357,5.29819,99.80
1125,00004,3.691372,5.30000,99.72
1126,00004,3.711814,5.30521,99.80
1127,00004,3.743335,5.31073,99.89
1128,00004,3.737683,5.31861,99.93
1129,00004,3.740723,5.31585,99.95
1130,00004,3.718553,5.31698,99.93
1131,00005,3.727617,5.31569,99.93
1132,00004,3.752306,5.31962,99.94
1133,00004,3.816356,5.32504,99.91
1134,00004,3.745297,5.32658,99.90
1135,00004,3.810862,5.33037,99.91
1136,00004,3.772364,5.33125,99.92
1137,00005,3.761342,5.33586,99.94
1138,00004,3.747443,5.33418,99.93
1139,00004,3.801653,5.33014,99.95
1140,00004,3.695772,5.33216,99.97
1141,00005,3.662749,5.32797,99.97
1142,00004,3.791077,5.32603,99.96
1143,00004,3.775500,5.32639,99.91
1144,00004,3.816107,5.31828,99.92
1145,00004,3.777691,5.31133,99.91
1146,00005,3.796604,5.31067,99.89
1147,00004,3.773155,5.31615,99.92
1148,00004,3.800575,5.32176,99.87
1149,00004,3.776740,5.32846,99.83
1150,00004,3.852865,5.32482,99.80
1151,00004,3.677522,5.31328,99.72
1152,00004,3.753788,5.30494,99.75
1153,00004,3.759084,5.29951,99.70
1154,00004,3.797875,5.28955,99.65
1155,00004,3.767513,5.28560,99.68
1156,00004,3.837508,5.28101,99.64
1157,00004,3.704219,5.28383,99.62
1158,00004,3.698522,5.28743,99.73
1159,00004,3.787827,5.29252,99.77
1160,00004,3.824607,5.29635,99.82
1161,00004,3.756729,5.30516,99.87
1162,00004,3.800853,5.31560,99.92
1163,00004,3.749506,5.31793,99.93
1164,00004,3.790242,5.31446,99.92
1165,00004,3.711665,5.31078,99.85
1166,00004,3.693567,5.31057,99.90
1167,00004,3.759103,5.30895,99.92
1168,00004,3.897240,5.30896,99.94
1169,00004,3.739594,5.30635,99.87
1170,00004,3.776230,5.31080,99.83
1171,00005,3.808440,5.30823,99.81
1172,00004,3.788954,5.30616,99.83
1173,00004,3.710359,5.30844,99.86
1174,00004,3.843317,5.30247,99.90
1175,00004,3.694104,5.29868,99.89
1176,00004,3.882291,5.29910,99.89
1177,00004,3.772696,5.29929,99.88
1178,00004,3.709549,5.30578,99.90
1179,00005,3.779790,5.30909,99.84
1180,00004,3.768203,5.30773,99.82
1181,00004,3.723749,5.30618,99.82
1182,00004,3.853722,5.31018,99.78
1183,00004,3.743806,5.31335,99.84
1184,00005,3.733070,5.31045,99.79
1185,00004,3.712751,5.30744,99.73
1186,00004,3.808851,5.30119,99.67
1187,00005,3.714566,5.29678,99.64
1188,00004,3.747493,5.29433,99.67
1189,00005,3.741254,5.29096,99.78
1190,00004,3.729319,5.29026,99.72
1191,00004,3.767097,5.28840,99.69
1192,00004,3.839546,5.29343,99.68
1193,00005,3.740482,5.29694,99.72
1194,00004,3.622453,5.30305,99.71
1195,00004,3.673416,5.30667,99.80
1196,00005,3.728739,5.30998,99.83
1197,00004,3.711578,5.31242,99.85
1198,00004,3.727166,5.31927,99.91
1199,00006,3.722903,5.32084,99.87
1200,00005,3.821647,5.32432,99.92
1201,00005,3.764009,5.32245,99.93
1202,00005,3.732083,5.31944,99.91
1203,00004,3.690677,5.30865,99.89
1204,00004,3.846031,5.30006,99.81
1205,00005,3.757360,5.29781,99.78
1206,00004,3.666670,5.29490,99.70
1207,00005,3.729469,5.29868,99.68
1208,00004,3.804939,5.30701,99.73
1209,00004,3.709463,5.31244,99.80
1210,00004,3.788616,5.31227,99.87
1211,00004,3.688147,5.31796,99.91
1212,00004,3.718135,5.32368,99.92
1213,00004,3.651787,5.32146,99.93
1214,00004,3.767427,5.31909,99.93
1215,00004,3.832432,5.32117,99.93
1216,00004,3.817790,5.31827,99.91
1217,00004,3.793374,5.31853,99.90
1218,00004,3.718345,5.31669,99.91
1219,00005,3.666044,5.31390,99.91
1220,00004,3.808929,5.31345,99.92
1221,00005,3.792462,5.31499,99.88
1222,00004,3.661984,5.31196,99.86
1223,00004,3.730549,5.31140,99.85
1224,00004,3.745122,5.31482,99.88
1225,00004,3.717378,5.31997,99.88
1226,00004,3.764752,5.32038,99.88
1227,00004,3.782009,5.32127,99.88
1228,00004,3.720631,5.32044,99.90
