epoch,time(s),train_loss,test_loss,test_error(%)
732,00004,2.167235,5.33685,99.99
733,00004,2.209334,5.33884,99.99
734,00004,2.111658,5.34014,99.99
735,00004,2.203102,5.34055,99.99
736,00004,2.139761,5.34014,99.98
737,00004,2.204642,5.34116,99.98
738,00004,2.164599,5.34193,99.99
739,00004,2.153105,5.33625,99.98
740,00004,2.232825,5.33445,99.99
741,00004,2.171604,5.33701,99.98
742,00005,2.148320,5.34380,99.99
743,00004,2.171747,5.34340,99.98
744,00004,2.060323,5.34101,99.98
745,00004,2.177343,5.34168,99.98
746,00004,2.161830,5.34234,99.98
747,00004,2.185234,5.33929,99.98
748,00004,2.218438,5.33685,99.98
749,00004,2.059121,5.33759,99.98
750,00004,2.235168,5.33892,99.98
751,00004,2.147137,5.33950,99.98
752,00004,2.195462,5.34106,99.99
753,00004,2.158266,5.34064,99.98
754,00004,2.158389,5.33976,99.99
755,00004,2.250676,5.34003,99.98
756,00004,2.159305,5.33969,99.98
757,00004,2.113355,5.34460,99.98
758,00004,2.068148,5.34991,99.98
759,00004,2.125194,5.35388,99.98
760,00004,2.203790,5.35992,99.99
761,00004,2.113169,5.36017,99.98
762,00004,2.118095,5.36209,99.99
763,00004,2.127454,5.36279,99.99
764,00004,2.182163,5.36047,99.99
765,00004,2.180115,5.35915,99.99
766,00004,2.179151,5.35915,99.99
767,00004,2.048291,5.35874,99.99
768,00004,2.186052,5.35908,99.99
769,00004,2.116356,5.35550,99.99
770,00004,2.226567,5.35116,99.99
771,00004,2.121368,5.34899,99.99
772,00004,2.140600,5.34853,99.98
773,00004,2.241822,5.34907,99.98
774,00004,2.146483,5.34897,99.98
775,00004,2.080964,5.34430,99.98
776,00004,2.132353,5.34445,99.98
777,00004,2.176340,5.33962,99.98
778,00004,2.067450,5.34065,99.98
779,00004,2.196176,5.34179,99.98
780,00004,2.213242,5.33905,99.98
781,00004,2.066750,5.33569,99.98
782,00004,2.213969,5.33236,99.98
783,00004,2.102595,5.33279,99.98
784,00004,2.195261,5.33164,99.98
785,00004,2.204588,5.32641,99.97
786,00004,2.088828,5.32730,99.98
787,00004,2.087500,5.32785,99.97
788,00004,2.129405,5.33422,99.98
789,00004,2.094800,5.33846,99.97
790,00004,2.117119,5.34403,99.99
791,00004,2.091050,5.34336,99.99
792,00004,2.175327,5.34117,99.98
793,00004,2.127712,5.34093,99.98
794,00004,2.079991,5.33835,99.98
795,00004,2.142714,5.34075,99.98
796,00004,2.079165,5.34302,99.98
797,00004,2.104996,5.34296,99.98
798,00004,2.053515,5.33982,99.98
799,00004,2.179405,5.33520,99.98
800,00004,2.138133,5.33234,99.98
801,00004,2.118905,5.33361,99.98
802,00004,2.099470,5.33667,99.98
803,00004,2.077636,5.34260,99.98
804,00004,2.097271,5.34722,99.98
805,00004,2.116269,5.34781,99.98
806,00004,2.101044,5.34888,99.98
807,00004,2.123029,5.34611,99.98
808,00004,2.109088,5.34817,99.98
809,00004,2.170419,5.35170,99.98
810,00004,2.059303,5.35491,99.98
811,00004,2.187995,5.35704,99.98
812,00004,2.213619,5.35840,99.98
813,00004,2.162739,5.35389,99.98
814,00004,2.158717,5.34626,99.99
815,00004,2.138905,5.34351,99.99
816,00004,2.169246,5.34053,99.99
817,00005,2.067227,5.33795,99.99
818,00004,2.061651,5.34418,99.99
819,00004,2.095984,5.34628,99.99
820,00004,2.133622,5.34864,99.99
821,00004,2.100682,5.34278,99.99
822,00005,2.201490,5.34244,99.99
823,00004,2.155831,5.34116,99.99
824,00004,2.076213,5.34246,99.99
825,00004,2.030045,5.34333,99.99
826,00004,2.119818,5.34348,99.99
827,00004,2.090050,5.34326,99.99
828,00004,2.097636,5.34690,99.99
829,00004,2.055607,5.35031,99.99
830,00004,2.131652,5.35210,99.99
831,00004,2.105438,5.35466,99.99
832,00004,2.076107,5.35351,99.99
833,00004,2.116108,5.34948,99.99
834,00004,2.127359,5.34672,99.99
835,00004,2.170321,5.34451,99.99
836,00004,2.135573,5.34431,99.99
837,00004,2.064358,5.34289,99.99
838,00004,1.989731,5.34265,99.99
839,00004,2.098325,5.34166,99.98
840,00004,2.050766,5.33951,99.99
841,00004,2.114240,5.34014,99.99
842,00004,2.033174,5.34547,99.99
843,00004,2.087391,5.34474,99.99
844,00004,2.059303,5.34310,99.99
845,00004,2.016736,5.34272,99.99
846,00004,2.013101,5.34268,99.99
847,00004,2.094357,5.34490,99.99
848,00004,2.097012,5.34613,99.99
849,00004,2.075307,5.34532,99.99
850,00004,2.127774,5.34619,99.99
851,00004,2.109781,5.34688,99.99
852,00004,2.134718,5.33910,99.99
853,00004,2.102058,5.33015,99.98
854,00004,2.075472,5.32808,99.98
855,00004,2.037842,5.32892,99.98
856,00004,2.084575,5.33050,99.98
857,00004,2.180772,5.33337,99.98
858,00004,2.067770,5.33385,99.98
859,00004,2.098933,5.33689,99.99
860,00006,2.153975,5.34178,99.99
861,00005,2.138895,5.34210,99.99
862,00004,2.063749,5.34544,99.99
863,00004,2.101947,5.34951,99.99
864,00005,2.059874,5.35125,99.99
865,00004,2.106039,5.35058,99.99
866,00004,2.122410,5.34358,99.98
867,00004,2.083046,5.34009,99.98
868,00004,2.076947,5.33672,99.98
869,00005,2.037317,5.33512,99.98
870,00004,2.126732,5.33537,99.98
871,00005,2.059069,5.33452,99.98
872,00004,2.064563,5.33667,99.98
873,00004,2.055318,5.33889,99.98
874,00004,2.101846,5.33651,99.98
875,00004,2.121949,5.33656,99.98
876,00004,1.982438,5.33774,99.98
877,00005,2.202927,5.34124,99.98
878,00005,2.095513,5.34493,99.98
879,00004,2.069831,5.34766,99.98
880,00004,2.045005,5.34384,99.98
881,00004,2.035697,5.33577,99.98
882,00004,2.044225,5.33754,99.97
883,00004,2.106736,5.33689,99.97
884,00004,2.042759,5.33394,99.97
885,00004,2.027784,5.33660,99.97
886,00004,2.143875,5.33906,99.97
887,00004,2.113973,5.34843,99.98
888,00004,2.063814,5.35202,99.98
889,00004,1.983145,5.35035,99.98
890,00004,2.052737,5.34750,99.99
891,00004,2.075345,5.34567,99.99
892,00004,2.021407,5.34149,99.99
893,00004,2.086666,5.33611,99.98
894,00004,2.111121,5.33039,99.98
895,00004,2.117506,5.33020,99.98
896,00004,2.071123,5.33208,99.98
897,00004,2.098327,5.33712,99.98
898,00004,2.060373,5.33886,99.98
899,00004,2.107293,5.33828,99.98
900,00004,2.035345,5.33906,99.98
901,00004,1.997689,5.34024,99.98
902,00004,2.038722,5.34231,99.98
903,00004,1.973246,5.34614,99.99
904,00004,2.135141,5.34876,99.99
905,00004,2.081282,5.34767,99.99
906,00004,2.063810,5.34995,99.99
907,00004,2.088156,5.35009,99.99
908,00004,1.977788,5.34679,99.99
909,00004,1.988744,5.34965,99.99
910,00004,2.003221,5.35309,99.99
911,00004,2.077440,5.35036,99.99
912,00005,2.029786,5.34807,99.99
913,00004,2.091996,5.35131,99.99
914,00004,2.073016,5.34646,99.99
915,00004,2.112311,5.34118,99.99
916,00004,2.051214,5.33166,99.99
917,00004,2.030510,5.33263,99.99
918,00004,2.054201,5.33740,99.98
919,00004,2.001632,5.34737,99.98
920,00004,1.977044,5.35478,99.99
921,00004,2.038396,5.36114,100.00
922,00004,2.061262,5.36363,100.00
923,00004,2.088839,5.36310,99.99
924,00004,2.087017,5.36059,99.99
925,00004,2.059098,5.36021,99.99
926,00004,2.030957,5.36153,99.99
927,00004,2.031335,5.36530,99.99
928,00004,2.009377,5.36968,99.99
929,00004,2.028609,5.36919,99.99
930,00004,2.048439,5.36698,99.98
931,00004,2.037412,5.36559,99.98
932,00004,2.047092,5.36462,99.99
933,00004,2.069840,5.36089,99.99
934,00004,1.964065,5.35950,99.99
935,00004,2.032832,5.35838,99.98
936,00004,2.024262,5.35145,99.97
937,00004,1.989589,5.34958,99.97
938,00004,2.057028,5.34792,99.98
939,00004,2.103631,5.34553,99.97
940,00004,2.013480,5.34707,99.98
941,00004,2.031625,5.34639,99.99
942,00004,2.005692,5.35351,99.99
943,00004,2.061501,5.35782,99.99
944,00004,2.093485,5.36189,99.99
945,00004,2.069361,5.36880,99.99
946,00004,2.075695,5.36692,99.99
947,00004,1.971783,5.36519,99.99
948,00004,1.958477,5.36231,99.99
949,00004,2.048191,5.36200,99.99
950,00004,1.938397,5.36606,100.00
951,00004,2.005284,5.36599,99.99
952,00004,1.990555,5.36851,99.99
953,00004,2.071475,5.37330,99.99
954,00004,2.034379,5.37977,100.00
955,00004,2.015261,5.37833,99.99
956,00004,1.993294,5.37948,99.99
957,00004,1.959497,5.38043,100.00
958,00004,2.027470,5.37739,99.98
959,00004,1.992605,5.37264,99.98
960,00004,1.941706,5.36538,99.99
961,00004,2.023356,5.36628,99.99
962,00005,2.004808,5.36198,99.98
963,00005,1.970972,5.36363,99.98
964,00005,1.951892,5.37043,99.98
965,00005,1.891908,5.37018,99.98
966,00005,2.087389,5.37243,99.98
967,00005,2.057216,5.37232,99.99
968,00005,2.008319,5.36820,99.98
969,00005,1.983163,5.36719,99.98
970,00005,2.083402,5.36561,99.98
971,00005,2.108163,5.36994,99.98
972,00005,1.954617,5.36927,99.97
973,00005,1.970034,5.36532,99.97
974,00005,2.071200,5.36303,99.97
975,00005,1.979574,5.36791,99.97
976,00005,1.973959,5.37014,99.98
977,00004,1.983260,5.37128,99.98
978,00004,2.003403,5.37328,99.98
979,00004,1.985430,5.37836,99.98
980,00004,2.112677,5.38006,99.98
981,00004,2.041515,5.37909,99.98
982,00004,1.915564,5.37616,99.98
983,00004,2.039187,5.37258,99.98
984,00004,2.050162,5.37083,99.98
985,00004,1.923885,5.37140,99.98
986,00004,1.974271,5.37159,99.97
987,00004,1.896397,5.37320,99.97
988,00004,2.054355,5.37315,99.98
989,00004,2.097293,5.37500,99.97
990,00005,2.022881,5.37338,99.97
991,00005,1.936808,5.37475,99.97
992,00004,2.023995,5.37650,99.97
993,00004,2.076465,5.37248,99.97
994,00004,2.080314,5.36900,99.97
995,00004,2.033956,5.36313,99.97
996,00004,2.078529,5.35604,99.97
997,00004,1.949226,5.35542,99.98
998,00004,2.087506,5.35660,99.98
999,00004,1.863324,5.36079,99.98
1000,00004,1.989438,5.36525,99.98
1001,00004,1.949698,5.36705,99.98
1002,00004,2.059380,5.37004,99.98
1003,00004,2.014492,5.37779,99.98
1004,00004,2.014661,5.38483,99.99
1005,00004,2.010487,5.38933,99.98
1006,00004,2.012397,5.38729,99.98
1007,00004,1.919189,5.37918,99.98
1008,00004,2.028372,5.37852,99.98
1009,00004,1.984710,5.37444,99.99
1010,00004,2.021483,5.37395,99.98
1011,00004,1.977868,5.37714,99.98
1012,00004,2.064176,5.37654,99.98
1013,00004,1.910098,5.38330,99.99
1014,00004,1.878774,5.38134,99.98
1015,00004,1.983442,5.37486,99.98
1016,00004,1.923013,5.37079,99.98
1017,00004,1.960986,5.36804,99.98
1018,00004,1.984343,5.36293,99.98
1019,00005,1.936200,5.36301,99.99
1020,00004,1.953506,5.36253,99.99
1021,00004,1.982966,5.36598,99.99
1022,00004,1.916002,5.36659,99.99
1023,00004,1.990348,5.37070,99.99
1024,00004,1.970279,5.37131,99.99
1025,00004,1.970867,5.36559,99.98
1026,00004,1.927259,5.36189,99.98
1027,00004,1.965345,5.36692,99.98
1028,00004,2.031852,5.37021,99.98
1029,00004,2.041281,5.37766,99.99
1030,00004,1.946547,5.38101,99.99
1031,00004,1.952090,5.38632,99.99
1032,00004,1.952763,5.38325,99.99
1033,00005,2.027529,5.37980,99.99
1034,00005,2.002541,5.37519,99.99
1035,00004,1.915013,5.37148,99.99
1036,00004,1.911683,5.36437,99.99
1037,00004,1.988519,5.35804,99.99
1038,00005,1.950174,5.35144,99.98
1039,00004,1.941284,5.35203,99.98
1040,00004,1.984721,5.35663,99.98
1041,00004,1.904204,5.36626,99.98
1042,00004,2.012916,5.37347,99.99
1043,00004,1.985466,5.37469,99.99
1044,00005,1.962875,5.37509,99.99
1045,00004,2.006358,5.37728,99.99
1046,00004,1.938551,5.37526,99.99
1047,00004,1.954923,5.37575,99.99
1048,00004,1.932098,5.37573,99.99
1049,00004,1.964249,5.37515,99.99
1050,00004,2.017311,5.37980,99.99
1051,00004,1.932387,5.38242,99.99
1052,00004,1.896178,5.37901,99.99
1053,00004,2.063138,5.36935,99.99
1054,00004,1.977393,5.35929,99.99
1055,00005,1.903234,5.35471,99.99
1056,00004,2.022230,5.34986,99.98
1057,00004,2.012402,5.34948,99.98
1058,00004,1.927937,5.35439,99.98
1059,00004,1.977354,5.36117,99.98
1060,00004,2.071280,5.37196,99.98
1061,00004,1.960661,5.37642,99.98
1062,00004,1.948716,5.37410,99.98
1063,00004,2.015506,5.37024,99.97
1064,00004,1.979062,5.36679,99.97
1065,00004,2.043356,5.36853,99.98
1066,00004,2.065099,5.36612,99.97
1067,00004,1.942752,5.36671,99.97
1068,00004,1.982121,5.36575,99.97
1069,00004,1.996691,5.36987,99.97
1070,00004,1.977880,5.37639,99.97
1071,00004,2.039657,5.38252,99.98
1072,00004,1.943606,5.38582,99.98
1073,00004,1.962414,5.38230,99.97
1074,00004,2.031750,5.38162,99.97
1075,00004,2.004113,5.37561,99.97
1076,00005,1.985103,5.36899,99.97
1077,00004,1.943287,5.36460,99.97
1078,00004,1.926151,5.36727,99.96
1079,00004,1.927638,5.37208,99.96
1080,00005,1.871161,5.37487,99.97
1081,00005,1.950204,5.38157,99.97
1082,00004,2.041917,5.38204,99.97
1083,00004,1.944753,5.37844,99.97
1084,00004,1.941396,5.37852,99.97
1085,00004,1.882454,5.37317,99.97
1086,00004,1.917900,5.36726,99.97
1087,00004,1.969359,5.36177,99.98
1088,00004,1.969554,5.35900,99.98
1089,00004,2.006942,5.35059,99.98
1090,00004,2.049981,5.34736,99.98
1091,00004,2.027035,5.34206,99.98
1092,00004,1.959151,5.34532,99.98
1093,00004,1.956591,5.34467,99.98
1094,00004,1.933649,5.34702,99.98
1095,00004,1.952771,5.34886,99.98
1096,00004,1.992490,5.34620,99.98
1097,00004,1.976173,5.33887,99.97
1098,00004,1.947439,5.33175,99.97
1099,00004,1.974242,5.32840,99.97
1100,00004,1.967210,5.33353,99.97
1101,00004,1.976299,5.34090,99.97
1102,00004,1.983383,5.35071,99.98
1103,00004,1.901161,5.35728,99.98
1104,00004,1.981625,5.36109,99.98
1105,00004,1.890298,5.36692,99.98
1106,00004,1.909948,5.37092,99.98
1107,00004,1.903267,5.36982,99.98
1108,00004,1.992218,5.37122,99.98
1109,00004,1.929756,5.36785,99.98
1110,00004,1.934970,5.37087,99.98
1111,00004,1.959476,5.36630,99.98
1112,00004,1.851118,5.36177,99.98
1113,00004,1.999640,5.35367,99.97
1114,00004,1.897119,5.35147,99.97
1115,00005,1.936331,5.35457,99.98
1116,00004,1.978168,5.36142,99.98
1117,00004,1.963588,5.36824,99.98
1118,00004,1.913532,5.37136,99.98
1119,00004,1.929866,5.37015,99.97
1120,00004,1.870686,5.36937,99.98
1121,00004,1.909337,5.36845,99.98
1122,00004,1.919842,5.36059,99.98
1123,00004,1.865077,5.35510,99.97
1124,00004,1.894077,5.35652,99.97
1125,00004,1.856111,5.36116,99.97
1126,00004,1.872101,5.36559,99.97
1127,00004,1.904267,5.37112,99.97
1128,00004,1.885680,5.38097,99.99
1129,00004,1.911234,5.38292,99.99
1130,00004,1.880525,5.37953,99.98
1131,00005,1.941919,5.37735,99.98
1132,00004,1.920713,5.37713,99.97
1133,00004,1.954278,5.38163,99.97
1134,00004,1.901858,5.38259,99.97
1135,00004,1.966327,5.38465,99.98
1136,00004,1.925672,5.38791,99.98
1137,00004,1.921185,5.39144,99.97
1138,00004,1.902485,5.38974,99.97
1139,00004,1.938140,5.38473,99.97
1140,00004,1.903603,5.38425,99.97
1141,00004,1.836234,5.37700,99.98
1142,00004,1.962210,5.37056,99.97
1143,00004,1.904584,5.37118,99.97
1144,00004,1.956711,5.36936,99.97
1145,00005,1.903034,5.36309,99.97
1146,00004,1.954883,5.36639,99.97
1147,00004,1.927411,5.36925,99.97
1148,00004,1.945184,5.37260,99.99
1149,00004,1.960049,5.37199,99.98
1150,00004,1.982459,5.36731,99.98
1151,00004,1.840825,5.36440,99.98
1152,00004,1.897825,5.35447,99.97
1153,00004,1.922135,5.34897,99.97
1154,00004,1.916280,5.34675,99.97
1155,00004,1.862937,5.34732,99.97
1156,00004,1.974715,5.34348,99.97
1157,00004,1.856327,5.35011,99.97
1158,00004,1.896978,5.36155,99.97
1159,00005,1.969867,5.37046,99.99
1160,00004,2.000880,5.37623,99.99
1161,00004,1.888924,5.38857,100.00
1162,00004,1.968988,5.39947,100.00
1163,00004,1.934808,5.40471,100.00
1164,00004,1.955252,5.40187,100.00
1165,00004,1.873017,5.39584,100.00
1166,00004,1.894307,5.39687,100.00
1167,00004,1.905117,5.39606,100.00
1168,00005,2.055189,5.39287,100.00
1169,00004,1.873037,5.38477,100.00
1170,00004,1.929814,5.37952,100.00
1171,00004,1.974699,5.36927,99.99
1172,00004,1.898306,5.36159,99.98
1173,00005,1.861839,5.36025,99.97
1174,00004,2.016025,5.36057,99.97
1175,00004,1.887473,5.36308,99.98
1176,00004,1.999859,5.36287,99.99
1177,00005,1.933254,5.36224,99.97
1178,00004,1.884516,5.36312,99.97
1179,00004,1.940795,5.36745,99.97
1180,00004,1.889529,5.36653,99.97
1181,00004,1.902748,5.36716,99.97
1182,00004,1.961962,5.36915,99.96
1183,00004,1.903350,5.37581,99.96
1184,00004,1.878627,5.37773,99.96
1185,00004,1.892557,5.37253,99.96
1186,00004,1.926688,5.36163,99.96
1187,00004,1.863830,5.35538,99.96
1188,00005,1.927204,5.35660,99.96
1189,00004,1.910156,5.35962,99.96
1190,00004,1.882586,5.36175,99.98
1191,00004,1.927697,5.35928,99.96
1192,00004,1.960844,5.35533,99.96
1193,00004,1.896072,5.35019,99.96
1194,00004,1.827563,5.34865,99.96
1195,00004,1.816631,5.35241,99.96
1196,00004,1.872095,5.36080,99.96
1197,00004,1.889471,5.36616,99.97
1198,00004,1.867542,5.37272,99.97
1199,00004,1.865762,5.37382,99.97
1200,00004,1.980120,5.37775,99.98
1201,00004,1.955616,5.37924,99.98
1202,00004,1.893829,5.38403,99.98
1203,00004,1.827575,5.38007,99.98
1204,00004,1.989144,5.36958,99.97
1205,00004,1.891272,5.36410,99.98
1206,00004,1.849504,5.35838,99.98
1207,00004,1.879700,5.36085,99.98
1208,00004,1.933495,5.36924,99.98
1209,00004,1.855707,5.37624,99.98
1210,00004,1.951508,5.37675,99.98
1211,00004,1.858919,5.38187,99.98
1212,00004,1.874342,5.38446,99.98
1213,00004,1.813448,5.38113,99.98
1214,00005,1.931158,5.37320,99.98
1215,00004,1.951474,5.37400,99.98
1216,00004,1.928784,5.37345,99.98
1217,00004,1.935228,5.37786,99.99
1218,00004,1.907926,5.38056,99.99
1219,00004,1.798004,5.37886,99.99
1220,00004,1.945296,5.38129,99.99
1221,00004,1.975160,5.38190,99.98
1222,00004,1.791795,5.37559,99.98
1223,00004,1.883968,5.36978,99.98
1224,00004,1.888206,5.37001,99.98
1225,00004,1.856375,5.36739,99.97
1226,00004,1.890954,5.36730,99.97
1227,00004,1.944324,5.36807,99.98
1228,00004,1.831927,5.36157,99.97
1229,00004,1.863295,5.36118,99.97
1230,00004,1.900805,5.35499,99.97
1231,00004,1.860610,5.35435,99.97
1232,00004,1.828432,5.35563,99.97
1233,00004,1.822160,5.35293,99.98
1234,00004,1.882047,5.35008,99.99
1235,00004,1.955999,5.34438,99.97
1236,00005,1.923187,5.34600,99.97
1237,00004,1.862188,5.36158,99.98
1238,00004,1.883977,5.36981,99.98
1239,00004,1.878085,5.37635,99.99
1240,00004,1.991074,5.37289,99.99
1241,00004,1.811716,5.36816,99.98
1242,00004,1.895682,5.36703,99.97
1243,00004,1.850442,5.37243,99.98
1244,00004,1.878723,5.37940,99.97
1245,00004,1.898949,5.38380,99.98
1246,00005,1.931575,5.39000,99.99
1247,00004,1.929679,5.38946,99.98
1248,00004,1.876560,5.38046,99.98
1249,00004,1.906165,5.37124,99.98
1250,00004,1.843307,5.36823,99.98
1251,00004,1.929497,5.36566,99.98
1252,00004,1.946236,5.36644,99.98
1253,00004,1.859437,5.37354,99.98
1254,00004,1.974176,5.38462,99.98
1255,00004,1.888517,5.38583,99.98
1256,00004,1.826042,5.38619,99.98
1257,00004,1.885915,5.38722,99.98
1258,00004,1.880275,5.39026,99.98
1259,00004,1.974934,5.38763,99.98
1260,00004,1.847098,5.38381,99.98
1261,00004,1.858130,5.38085,99.98
1262,00004,1.943965,5.37896,99.98
1263,00004,1.939382,5.37605,99.98
1264,00004,1.975288,5.37003,99.98
1265,00004,1.919141,5.36745,99.98
1266,00004,1.962701,5.36586,99.98
1267,00004,1.893495,5.36650,99.98
1268,00004,1.859425,5.36938,99.97
1269,00004,1.860762,5.37169,99.98
1270,00004,1.845525,5.37035,99.98
1271,00004,1.912590,5.36502,99.98
1272,00004,1.835280,5.36489,99.98
1273,00004,1.803492,5.36620,99.98
1274,00004,1.852561,5.37382,99.98
1275,00004,1.838592,5.38271,99.98
1276,00004,1.885642,5.38741,99.98
1277,00004,1.987623,5.38527,99.98
1278,00004,1.851833,5.38684,99.98
1279,00004,1.875787,5.37750,99.98
1280,00004,1.922557,5.36823,99.98
1281,00004,1.796362,5.36316,99.98
1282,00004,1.841613,5.35555,99.97
1283,00004,1.863991,5.35338,99.96
1284,00004,1.837402,5.35633,99.96
1285,00004,1.897997,5.35883,99.98
1286,00004,1.827735,5.36153,99.98
1287,00004,1.879836,5.36204,99.98
1288,00004,1.924381,5.36340,99.98
1289,00004,1.822551,5.36607,99.98
1290,00004,1.890553,5.37013,99.98
1291,00004,1.914085,5.37138,99.97
1292,00004,1.768657,5.37625,99.98
1293,00004,1.920151,5.37862,99.98
1294,00004,1.878741,5.38092,99.98
1295,00004,1.775745,5.37693,99.98
1296,00004,1.831520,5.37231,99.98
1297,00004,1.850900,5.37082,99.98
1298,00004,1.828394,5.37247,99.98
1299,00004,1.867109,5.37952,99.98
1300,00004,1.794215,5.38736,99.98
1301,00004,1.929632,5.38394,99.98
1302,00004,1.762427,5.37772,99.98
1303,00004,1.888832,5.37231,99.98
1304,00004,1.819156,5.37768,99.98
1305,00004,1.876916,5.38302,99.98
1306,00004,1.904505,5.38285,99.98
1307,00004,1.881146,5.38157,99.98
1308,00004,1.845301,5.38009,99.98
1309,00004,1.748720,5.37675,99.98
1310,00004,1.842901,5.37855,99.98
1311,00004,1.880107,5.37943,99.98
1312,00004,1.930723,5.37672,99.98
1313,00004,1.811956,5.37396,99.98
1314,00004,1.774626,5.37241,99.98
1315,00004,1.839464,5.37093,99.98
1316,00004,1.921599,5.37227,99.98
1317,00004,1.849916,5.37122,99.98
1318,00004,1.892547,5.36551,99.98
1319,00004,1.801183,5.35911,99.98
1320,00004,1.901056,5.35161,99.98
1321,00005,1.749394,5.34874,99.98
1322,00004,1.822888,5.34434,99.98
1323,00004,1.726999,5.34015,99.98
1324,00004,1.809232,5.34638,99.98
1325,00004,1.818282,5.35745,99.98
1326,00005,1.937437,5.36680,99.98
1327,00004,1.993297,5.36665,99.97
1328,00004,1.806085,5.36131,99.97
1329,00004,1.845181,5.35883,99.97
1330,00004,1.912223,5.36210,99.98
1331,00004,1.740245,5.36753,99.99
1332,00004,1.720634,5.37352,99.98
1333,00004,1.872307,5.37781,99.98
1334,00004,1.935825,5.38521,99.98
1335,00004,1.846169,5.38615,99.98
1336,00004,1.808623,5.38208,99.98
1337,00004,1.807352,5.37482,99.98
1338,00005,1.880483,5.36839,99.98
1339,00004,1.817220,5.36420,99.98
1340,00005,1.913019,5.36361,99.98
1341,00004,1.821223,5.36642,99.98
1342,00004,1.905794,5.37042,99.98
1343,00004,1.837015,5.37532,99.98
1344,00004,1.809667,5.37943,99.98
1345,00004,1.805801,5.38158,99.98
1346,00004,1.884294,5.38305,99.98
1347,00005,1.841851,5.38214,99.98
1348,00004,1.880235,5.38323,99.98
1349,00004,1.757471,5.38381,99.97
1350,00004,1.833420,5.37862,99.97
1351,00004,1.835724,5.38271,99.97
1352,00004,1.893478,5.37920,99.98
1353,00004,1.861713,5.38054,99.98
1354,00005,1.775369,5.38335,99.98
1355,00004,1.814654,5.38160,99.98
1356,00004,1.861398,5.38816,99.98
1357,00004,1.865352,5.39037,99.98
1358,00004,1.828680,5.39403,99.98
1359,00004,1.782252,5.39943,99.98
1360,00004,1.824229,5.39525,99.98
1361,00004,1.781466,5.39502,99.98
1362,00004,1.827010,5.39329,99.98
1363,00004,1.820133,5.39164,99.98
1364,00004,1.860980,5.38168,99.98
1365,00004,1.783650,5.37787,99.98
1366,00004,1.775100,5.37975,99.99
1367,00004,1.903383,5.38217,99.99
1368,00005,1.856161,5.38557,99.99
1369,00004,1.832410,5.38735,99.98
1370,00004,1.818914,5.38225,99.98
1371,00005,1.848018,5.38362,99.98
1372,00004,1.859271,5.38020,99.98
1373,00004,1.792899,5.38225,99.98
1374,00004,1.913092,5.37811,99.98
1375,00004,1.669258,5.38218,99.98
1376,00004,1.763515,5.38684,99.98
1377,00004,1.835497,5.38801,99.98
1378,00004,1.864311,5.39172,99.98
1379,00004,1.832197,5.39769,99.98
1380,00004,1.799613,5.39915,99.98
1381,00004,1.834754,5.39758,99.98
1382,00004,1.850059,5.39057,99.98
1383,00004,1.901890,5.38603,99.98
1384,00004,1.800105,5.38307,99.98
1385,00004,1.871720,5.38297,99.98
1386,00004,1.873019,5.38445,99.98
1387,00004,1.924209,5.37824,99.98
1388,00004,1.815374,5.37164,99.98
1389,00005,1.937504,5.37246,99.98
1390,00004,1.822243,5.37920,99.98
1391,00004,1.815992,5.38240,99.98
1392,00004,1.794283,5.38394,99.98
1393,00004,1.752132,5.38796,99.98
1394,00004,1.823970,5.39432,99.98
1395,00004,1.849469,5.40484,99.98
1396,00004,1.830281,5.41275,99.98
1397,00004,1.832407,5.40850,99.98
1398,00004,1.742988,5.40301,99.98
1399,00004,1.908738,5.39721,99.98
1400,00004,1.871239,5.39175,99.98
1401,00004,1.749044,5.39188,99.98
1402,00004,1.759881,5.39093,99.98
1403,00005,1.753266,5.39016,99.97
1404,00005,1.782101,5.38208,99.97
1405,00004,1.707621,5.37273,99.97
1406,00004,1.768339,5.36308,99.97
1407,00004,1.761310,5.36008,99.98
1408,00004,1.800859,5.36637,99.98
1409,00005,1.807643,5.37038,99.98
1410,00004,1.797593,5.37092,99.97
1411,00004,1.888235,5.36519,99.97
1412,00004,1.856180,5.35986,99.97
1413,00004,1.822111,5.35542,99.97
1414,00004,1.786225,5.34704,99.97
1415,00004,1.828740,5.34470,99.97
1416,00004,1.764310,5.34688,99.98
1417,00004,1.714376,5.34667,99.98
1418,00004,1.830635,5.34422,99.98
1419,00004,1.730418,5.34042,99.98
1420,00004,1.746507,5.34087,99.98
1421,00004,1.760726,5.34691,99.97
1422,00005,1.804760,5.34929,99.97
1423,00005,1.786118,5.34896,99.97
1424,00004,1.848675,5.35205,99.98
1425,00004,1.747218,5.35944,99.98
1426,00004,1.838446,5.37159,99.98
1427,00004,1.789549,5.37868,99.98
1428,00004,1.816641,5.37965,99.98
1429,00004,1.867481,5.38253,99.98
1430,00004,1.775797,5.38408,99.98
1431,00004,1.849361,5.37983,99.98
1432,00004,1.785580,5.38195,99.98
1433,00004,1.742926,5.37642,99.98
1434,00004,1.780733,5.36934,99.98
1435,00004,1.775871,5.36149,99.98
1436,00004,1.778874,5.35421,99.98
1437,00004,1.894519,5.35283,99.98
1438,00004,1.702486,5.35100,99.98
1439,00004,1.735475,5.35476,99.98
1440,00004,1.877921,5.35983,99.98
1441,00004,1.871139,5.35908,99.97
1442,00004,1.862578,5.36147,99.98
1443,00005,1.822986,5.36868,99.98
